ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Education_Encoded,Income_Normalized,Income_Scaled_Robust,Cluster,Cluster_PCA,Cluster_Hierarchical
9905,1952,Graduation,Together,34074.0,1,1,13-07-2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,73,2,0.048642275346800296,-0.5284571463466764,1,1,1
10691,1960,Master,Married,28520.0,1,1,14-06-2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,65,3,0.040289591780261556,-0.6980397545113126,1,1,1
7002,1955,Graduation,Single,62535.0,0,1,03-10-2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,2,0.09144489093687212,0.3405544868858966,1,1,1
2952,1977,Master,Single,36273.0,1,0,16-04-2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,48,3,0.05194936053996174,-0.46131415834631,0,0,0
8439,1964,Graduation,Together,63404.0,0,2,06-06-2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,2,0.09275178363030427,0.367088027846478,1,1,1
762,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,0,0.11135507778192187,0.7447864187353058,0,0,0
2831,1976,Graduation,Together,78416.0,0,1,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,49,2,0.11532839250694804,0.8254557112759916,0,0,0
6977,1974,Graduation,Together,75702.0,0,1,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,51,2,0.11124679668419216,0.7425880125797686,0,0,0
6289,1951,Master,Together,59385.0,1,1,28-04-2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,74,3,0.08670759291119746,0.24437421758114256,1,1,1
4168,1966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,2,0.05314797213566418,-0.43697902354126594,1,1,1
8397,1951,Graduation,Married,44689.0,1,1,10-01-2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,2,0.0646062177412563,-0.20434490549906872,1,1,1
9284,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,2,0.07857447934838842,0.07924948856523464,1,1,1
6237,1966,PhD,Single,7144.0,0,2,07-12-2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,4,0.00814213698761986,-1.3507221153552564,1,1,1
3130,1964,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,2,0.02552275707737286,-0.9978473939727032,1,1,1
1619,1956,Graduation,Married,90369.0,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,69,2,0.13330455863421442,1.1904216665139995,1,1,1
1990,1974,PhD,Single,63159.0,0,0,05-11-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,4,0.09238332711719624,0.35960734023388596,0,0,0
5513,1966,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,2,0.05418265818063693,-0.41597203138835454,1,1,1
269,1963,PhD,Single,46757.0,0,1,16-11-2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,4,0.06771629149271509,-0.14120179536502703,1,1,1
8093,1969,Master,Married,79734.0,0,0,28-06-2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,3,0.11731053815705572,0.8656987572898538,0,0,0
10513,1992,Graduation,Together,63207.0,0,0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,2,0.09245551451568271,0.3610729443375775,0,0,0
10177,1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,2,0.10578612076951767,0.6317211688192726,1,1,1
2549,1983,PhD,Together,21840.0,1,0,21-07-2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,4,0.030243512157561027,-0.902002992275045,0,0,0
5782,1982,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,0,0.08549995789068421,0.21985588226313701,0,0,0
10057,1951,Graduation,Single,72282.0,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,2,0.1061034445420311,0.6381637201917498,1,1,1
10307,1956,Graduation,Married,50387.0,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,2,0.07317546350325445,-0.030365485023358067,1,1,1
8566,1961,PhD,Together,32583.0,1,1,15-06-2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,4,0.04639995428131429,-0.5739824738175934,1,1,1
2415,1962,Graduation,Together,62568.0,0,1,07-04-2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,2,0.09149451977333156,0.3415620897071845,1,1,1
5684,1971,Master,Divorced,44635.0,1,1,11-10-2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,3,0.06452500691795902,-0.20599371011572165,0,0,0
8334,1971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,3,0.04750231601236811,-0.5516014778174713,0,0,0
9166,1968,Graduation,Married,63967.0,0,1,09-08-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,2,0.09359848165838516,0.38427834264602606,0,0,0
1440,1978,2n Cycle,Together,52513.0,0,0,04-09-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,0,0.07637276369455105,0.03454856340264419,0,0,0
78,1969,Graduation,Married,25293.0,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,2,0.03543649313618153,-0.7965710970657385,0,0,0
5441,1965,PhD,Widow,54111.0,0,1,25-08-2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,4,0.07877600250249649,0.08334096668804006,1,1,1
5302,1986,Graduation,Together,78394.0,0,0,15-02-2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,2,0.11529530661597506,0.8247839760617997,0,0,0
4687,1958,Master,Married,80739.0,0,0,23-05-2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,3,0.1188219618128662,0.8963848432108943,1,1,1
1087,1975,Master,Together,22669.0,1,0,22-05-2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,3,0.031490248685587786,-0.87669078806754,0,0,0
6859,1987,Graduation,Single,29236.0,1,0,08-10-2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,2,0.041366387141018084,-0.6761778266312479,0,0,0
9860,1959,Graduation,Together,44911.0,0,1,15-03-2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,2,0.06494008445925623,-0.1975664865194956,1,1,1
7129,1962,PhD,Married,54693.0,0,1,17-02-2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,4,0.07965127470914495,0.10111141644529938,1,1,1
5866,1974,Graduation,Together,48186.0,1,0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,2,0.06986537050182273,-0.09756953986137828,0,0,0
10521,1977,Graduation,Married,54809.0,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,2,0.07982572758882057,0.10465329302922048,0,0,0
7393,1978,Graduation,Together,41580.0,1,1,10-12-2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,2,0.05993057978512217,-0.29927330463191965,0,0,0
7849,1970,PhD,Married,80336.0,0,0,09-09-2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,4,0.11821588844640687,0.8840798754236512,0,0,0
332,1957,Graduation,Married,47743.0,0,1,22-03-2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,2,0.06919914096995801,-0.11109584440169766,1,1,1
9847,1955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,0,0.09210209704392604,0.35389759091325457,1,1,1
531,1954,PhD,Divorced,57333.0,0,1,22-09-2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,4,0.08362158162590083,0.18171964214833136,1,1,1
9576,1982,PhD,Together,32313.0,1,0,11-02-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,4,0.04599390016482789,-0.582226496900858,0,0,0
6906,1953,Master,Widow,84953.0,0,0,03-06-2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,3,0.1251594138383243,1.0250526701474765,1,1,1
7419,1968,Master,Divorced,27071.0,1,0,23-04-2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,3,0.03811043468845122,-0.7422826783914995,0,0,0
3170,1957,Master,Together,68148.0,0,0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,3,0.09988630484738381,0.5119385667613202,1,1,1
8527,1965,Master,Together,65735.0,1,1,07-12-2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,3,0.09625738416930352,0.43826142713199595,1,1,1
7872,1975,PhD,Married,86836.0,0,0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,4,0.12799126532478314,1.0825470977985405,0,0,0
9931,1963,PhD,Married,4023.0,1,1,23-06-2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,4,0.003448452181864119,-1.44601691551403,1,1,1
10595,1990,Graduation,Married,30093.0,0,0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2,0.042655232984828616,-0.6500106866965895,0,0,0
4609,1966,PhD,Married,57705.0,0,1,11-01-2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,4,0.08418103396417098,0.1930780739519404,1,1,1
5010,1988,Graduation,Single,25008.0,1,0,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,2,0.03500788045766811,-0.8052731214314067,0,0,0
4427,1995,2n Cycle,Single,83257.0,0,0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,0,0.12260879242513564,0.9732679918170437,0,0,0
11148,1975,Graduation,Together,22280.0,1,0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,2,0.030905229977020346,-0.8885682879912064,0,0,0
1168,1978,PhD,Married,72159.0,0,0,29-10-2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,4,0.10591846433340953,0.6344081096760404,0,0,0
9595,1961,Graduation,Together,64260.0,0,0,11-01-2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,2,0.09403912556997966,0.39322463436230953,1,1,1
10163,1984,PhD,Single,82733.0,0,0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,4,0.12182074665832501,0.9572684803517449,0,0,0
2886,1971,Master,Divorced,74290.0,0,1,12-08-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,3,0.10912328404538181,0.6994748251961772,0,0,0
6710,1951,Master,Single,58217.0,2,1,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,3,0.08495103288136001,0.2087111843913163,1,1,1
5316,1976,Master,Together,21024.0,0,0,04-07-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,3,0.029016326383291026,-0.9269182620378004,0,0,0
9029,1972,PhD,Married,70116.0,0,0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,4,0.10284598818532911,0.5720283350126714,0,0,0
521,1985,Graduation,Together,54006.0,1,0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,2,0.07861809256830732,0.08013495771121493,0,0,0
1459,1966,PhD,Married,69063.0,0,1,07-11-2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,4,0.10126237713103216,0.5398766449879393,1,1,1
10241,1975,2n Cycle,Divorced,11448.0,0,0,15-12-2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,0,0.014614940385240081,-1.2193062807242527,0,0,0
1630,1979,Graduation,Single,61825.0,0,1,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,2,0.0903771190009264,0.3188757595187933,0,0,0
3254,1971,Graduation,Married,70886.0,1,0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,2,0.10400399436938292,0.595539067509389,0,0,0
9064,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,2,0.10133155672124836,0.5412811822539769,0,0,0
3678,1973,Graduation,Widow,60208.0,1,1,07-10-2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,2,0.08794530601441342,0.2695032212756862,0,0,0
4227,1968,Master,Together,32889.0,1,1,06-09-2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,3,0.04686014894666554,-0.5646392476565602,0,0,0
9467,1984,Graduation,Single,34738.0,1,0,11-05-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,2,0.04964086769252981,-0.5081829562456108,0,0,0
8486,1971,Master,Together,30538.0,1,0,01-10-2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,3,0.04332447032496361,-0.6364233153186162,0,0,0
2186,1977,2n Cycle,Together,82326.0,0,0,10-03-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,0,0.12120865767532514,0.9448413788891942,0,0,0
3286,1967,PhD,Divorced,26642.0,1,0,01-03-2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,4,0.03746525981447839,-0.7553815150682421,1,1,1
8602,1964,Graduation,Divorced,69932.0,0,1,12-06-2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,2,0.10256926982446431,0.5664101859485207,1,1,1
3722,1972,Graduation,Single,44503.0,1,1,16-04-2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2,0.06432649157212122,-0.21002412140087326,0,0,0
6715,1948,PhD,Single,60200.0,0,1,02-01-2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,4,0.08793327478133234,0.269258953925071,1,1,1
4796,1952,Graduation,Divorced,49638.0,0,1,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,2,0.07204903930603848,-0.0532350157247107,1,1,1
9612,1987,2n Cycle,Single,23830.0,0,0,07-02-2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,0,0.0332362813864793,-0.841241488809502,0,0,0
3766,1959,Master,Widow,33051.0,0,0,16-08-2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,3,0.04710378141655738,-0.5596928338066013,1,1,1
1399,1958,Graduation,Married,72905.0,0,0,21-01-2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,2,0.1070403768182201,0.6571860401209123,1,1,1
1570,1951,PhD,Together,69702.0,0,1,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,4,0.1022233718733833,0.5593874996183322,1,1,1
3426,1975,Graduation,Divorced,70300.0,1,0,15-07-2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,2,0.10312270654619392,0.5776464840768221,0,0,0
3074,1984,PhD,Married,70643.0,0,0,15-10-2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,4,0.10363854566454515,0.5881194467344508,0,0,0
8341,1969,PhD,Married,30396.0,1,0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,4,0.04311091593777446,-0.6407590607920369,0,0,0
5180,1968,PhD,Divorced,50616.0,0,1,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,4,0.07351985755020032,-0.02337333211199658,0,0,0
6461,1969,Master,Single,62772.0,0,1,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,3,0.09180131621689906,0.34779090714787336,0,0,0
7679,1985,PhD,Single,30298.0,0,0,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,4,0.04296353333253125,-0.6437513358370737,0,0,0
10702,1984,Graduation,Single,52413.0,1,0,03-11-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,2,0.07622237328103758,0.03149522151995359,0,0,0
7505,1957,PhD,Married,44155.0,1,1,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,4,0.06380313293309431,-0.22064975115263655,1,1,1
5113,1971,PhD,Divorced,86979.0,0,0,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,4,0.12820632361610743,1.0869133766907881,0,0,0
10858,1975,Graduation,Together,76532.0,1,1,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,2,0.11249503711635406,0.7679307502061006,0,0,0
2961,1982,Graduation,Married,42081.0,1,0,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,2,0.06068403575682471,-0.2839760617996397,0,0,0
2747,1988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,4,0.09898095455803266,0.4935574486275228,0,0,0
3010,1989,Master,Together,88420.0,0,0,02-05-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,3,0.13037344947483667,1.1309120332203597,0,0,0
5790,1985,Graduation,Married,31158.0,1,0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2,0.04425689088874719,-0.6174925956459345,0,0,0
6892,1968,Graduation,Divorced,61671.0,0,1,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,2,0.09014551776411564,0.3141736130194498,0,0,0
1743,1974,Graduation,Single,69719.0,0,0,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,2,0.10224893824368059,0.5599065677383896,0,0,0
3578,1949,Graduation,Divorced,49160.0,0,1,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,2,0.07133017312944404,-0.06782998992397178,1,1,1
8462,1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,1,0.03481838853664112,-0.8091203322035968,0,0,0
5558,1954,PhD,Single,90933.0,0,0,31-03-2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,4,0.13415276056643044,1.2076425147323746,1,1,1
4619,1945,PhD,Single,113734.0,0,0,28-05-2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,4,0.16844327875163925,1.9038349974046593,1,1,1
8780,1950,PhD,Together,59292.0,0,1,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,4,0.08656772982662993,0.2415346096302403,1,1,1
10789,1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,4,0.06621539516585055,-0.17167414735427927,1,1,1
10779,1983,Graduation,Single,22148.0,0,0,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,2,0.030706714631182554,-0.8925986992763579,0,0,0
5896,1987,Master,Married,73395.0,0,0,18-03-2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,3,0.10777728984443616,0.6721474153460963,0,0,0
2337,1971,Graduation,Divorced,29819.0,1,0,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,2,0.04224316325180168,-0.6583768434551617,0,0,0
10951,1968,Graduation,Married,45688.0,0,1,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,2,0.06610861797225598,-0.1738420200909896,0,0,0
544,1954,Graduation,Married,62820.0,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,2,0.09187350361538554,0.3492565112515648,1,1,1
17,1971,PhD,Married,60491.0,0,1,06-09-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,4,0.08837091088465657,0.2781441788037006,0,0,0
10680,1986,Graduation,Together,33235.0,1,0,05-02-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2,0.04738049977742219,-0.5540746847424506,0,0,0
3265,1959,Graduation,Married,35701.0,0,0,19-03-2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,2,0.05108912737466463,-0.4787792739153003,1,1,1
5623,1980,Master,Married,31535.0,1,0,26-09-2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,3,0.04482386274769301,-0.6059814967481909,0,0,0
5832,1960,2n Cycle,Together,92556.0,0,0,20-04-2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,0,0.13659359697775425,1.2571982534884432,1,1,1
5544,1970,Graduation,Single,67384.0,0,1,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,2,0.09873732208814082,0.48861103477756407,0,0,0
6417,1971,Master,Together,80573.0,0,0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,3,0.11857231372643381,0.8913162956856279,0,0,0
5831,1967,Graduation,Married,77870.0,0,1,22-08-2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,2,0.11450726084916443,0.8087844645965009,1,1,0
7101,1963,PhD,Widow,52278.0,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,4,0.07601934622279437,0.027373209978321274,1,1,1
10176,1968,Graduation,Single,57107.0,0,1,24-08-2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,2,0.08328169929136037,0.17481908949345057,0,0,0
2326,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,2,0.025865647220183596,-0.9908857744801686,0,0,0
4385,1981,PhD,Single,36038.0,1,0,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,4,0.05159594306820506,-0.46848951177063297,0,0,0
2929,1976,Graduation,Single,20180.0,0,0,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,2,0.027747031293237245,-0.9526884675277091,0,0,0
10686,1965,PhD,Together,34230.0,1,1,26-12-2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,4,0.04887688439188132,-0.5236939330096791,1,1,1
2546,1977,2n Cycle,Single,31878.0,0,1,22-06-2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,0,0.04533970186604425,-0.5955085340905621,0,0,0
3283,1972,2n Cycle,Married,70932.0,0,1,19-01-2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,0,0.10407317395959911,0.5969436047754267,0,0,0
3138,1956,Graduation,Single,91249.0,0,0,20-10-2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,2,0.13462799427313304,1.217291075081677,1,1,1
4994,1943,Master,Single,77598.0,0,0,01-10-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,3,0.11409819892440776,0.8004793746755824,1,1,1
7966,1959,Graduation,Single,80982.0,1,1,08-01-2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,2,0.11918741051770396,0.9038044639858325,1,1,1
3112,1977,Master,Married,22701.0,1,0,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,3,0.0315383736179121,-0.875713718665079,0,0,0
10872,1969,PhD,Married,55212.0,0,1,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,4,0.08043180095527991,0.11695826081646361,0,0,0
2181,1970,Graduation,Married,70617.0,0,0,23-06-2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,2,0.10359944415703165,0.5873255778449513,0,0,0
1867,1957,Graduation,Single,64849.0,0,0,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,2,0.09492492510557407,0.4112088180513572,1,1,1
1518,1965,Master,Married,62694.0,1,1,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,3,0.09168401169435855,0.3454093004793747,1,1,1
5734,1974,PhD,Married,61917.0,1,1,20-11-2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,4,0.09051547818135881,0.3216848340508687,0,0,0
